Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.0,5727,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5728,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5729,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5730,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5731,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5732,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5733,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5734,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5735,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5736,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5737,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5738,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5739,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5740,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5741,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5742,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5743,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5744,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5745,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5747,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5748,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5749,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5750,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5751,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5752,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5753,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5754,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5755,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5756,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5757,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5758,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5759,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5760,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5761,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5762,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5763,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5765,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5766,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5767,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5768,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5769,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5771,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5772,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5773,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5777,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5778,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5779,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5780,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5781,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5782,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5783,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5784,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5785,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5786,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5787,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5788,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5790,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5791,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5792,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5793,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5794,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5795,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5796,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5797,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5798,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5799,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5800,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5801,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5802,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5803,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5804,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5805,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5806,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5807,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5808,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5809,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5810,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5811,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5812,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5813,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5814,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5815,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5817,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5818,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5819,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5820,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5821,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5822,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5823,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5824,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5825,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5826,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5827,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5828,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5829,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5830,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5831,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5832,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
36.0,5833,nan,802.0,nan,7.0,3.0,nan,1.0,1020.5,3.0,nan,66.0,3.0,2.0,HomeDepot,3.0,nan,4919.0,14235.5,2.0,nan,nan,14.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0,3.0
